medium,frequency_hz,amplitude_v,phase_deg,x_v,y_v,chunk_timestamp,medium,frequency_hz,phase_deg,chunk_timestamp
100ACETONE,913106.5532766414,7.72024e-05,0.0480347,7.71009e-05,3.70638e-06,1103699185493,100ACETONE,913106.5532766414,0.0480347,1103699185493
100ACETONE,914157.0785392616,7.69756e-05,0.0449249,7.68877e-05,3.45585e-06,1103699185493,100ACETONE,914157.0785392616,0.0449249,1103699185493
100ACETONE,915207.603801882,7.71554e-05,0.048734,7.70578e-05,3.75906e-06,1103699185493,100ACETONE,915207.603801882,0.048734,1103699185493
100ACETONE,916258.1290645022,7.70321e-05,0.047285,7.69412e-05,3.6406e-06,1103699185493,100ACETONE,916258.1290645022,0.047285,1103699185493
100ACETONE,917308.6543271224,7.6836e-05,0.042031,7.67637e-05,3.2288e-06,1103699185493,100ACETONE,917308.6543271224,0.042031,1103699185493
100ACETONE,918359.1795897428,7.70259e-05,0.0443296,7.69427e-05,3.41069e-06,1103699185493,100ACETONE,918359.1795897428,0.0443296,1103699185493
100ACETONE,919409.7048523632,7.69968e-05,0.0389573,7.69322e-05,3.00044e-06,1103699185493,100ACETONE,919409.7048523632,0.0389573,1103699185493
100ACETONE,920460.2301149834,7.66169e-05,0.0551862,7.64949e-05,4.22652e-06,1103699185493,100ACETONE,920460.2301149834,0.0551862,1103699185493
100ACETONE,921510.7553776036,7.73128e-05,0.0491863,7.72105e-05,3.79747e-06,1103699185493,100ACETONE,921510.7553776036,0.0491863,1103699185493
100ACETONE,922561.280640224,7.68294e-05,0.050454,7.67266e-05,3.87424e-06,1103699185493,100ACETONE,922561.280640224,0.050454,1103699185493
100ACETONE,923611.8059028442,7.67092e-05,0.0534947,7.65931e-05,4.10726e-06,1103699185493,100ACETONE,923611.8059028442,0.0534947,1103699185493
100ACETONE,924662.3311654644,7.74471e-05,0.0502212,7.7345e-05,3.88929e-06,1103699185493,100ACETONE,924662.3311654644,0.0502212,1103699185493
100ACETONE,925712.8564280848,7.71691e-05,0.0510041,7.70629e-05,3.93328e-06,1103699185493,100ACETONE,925712.8564280848,0.0510041,1103699185493
100ACETONE,926763.3816907052,7.65006e-05,0.0527606,7.6384e-05,4.02737e-06,1103699185493,100ACETONE,926763.3816907052,0.0527606,1103699185493
100ACETONE,927813.9069533254,7.69124e-05,0.0548896,7.67926e-05,4.21927e-06,1103699185493,100ACETONE,927813.9069533254,0.0548896,1103699185493
100ACETONE,928864.4322159456,7.67326e-05,0.0540349,7.66105e-05,4.14488e-06,1103699185493,100ACETONE,928864.4322159456,0.0540349,1103699185493
100ACETONE,929914.957478566,7.70403e-05,0.0517041,7.69332e-05,3.98167e-06,1103699185493,100ACETONE,929914.957478566,0.0517041,1103699185493
100ACETONE,930965.4827411862,7.683e-05,0.0505269,7.67268e-05,3.88172e-06,1103699185493,100ACETONE,930965.4827411862,0.0505269,1103699185493
100ACETONE,932016.0080038063,7.68053e-05,0.0503948,7.66948e-05,3.86717e-06,1103699185493,100ACETONE,932016.0080038063,0.0503948,1103699185493
100ACETONE,933066.5332664268,7.65744e-05,0.0519152,7.64672e-05,3.97423e-06,1103699185493,100ACETONE,933066.5332664268,0.0519152,1103699185493
100ACETONE,934117.0585290472,7.69941e-05,0.0544188,7.68747e-05,4.18875e-06,1103699185493,100ACETONE,934117.0585290472,0.0544188,1103699185493
100ACETONE,935167.5837916674,7.68831e-05,0.0494638,7.67853e-05,3.80026e-06,1103699185493,100ACETONE,935167.5837916674,0.0494638,1103699185493
100ACETONE,936218.1090542875,7.69653e-05,0.0549513,7.68413e-05,4.227e-06,1103699185493,100ACETONE,936218.1090542875,0.0549513,1103699185493
100ACETONE,937268.6343169078,7.71031e-05,0.0535921,7.69852e-05,4.1286e-06,1103699185493,100ACETONE,937268.6343169078,0.0535921,1103699185493
100ACETONE,938319.159579528,7.71547e-05,0.0530697,7.70362e-05,4.0896e-06,1103699185493,100ACETONE,938319.159579528,0.0530697,1103699185493
100ACETONE,939369.6848421484,7.70168e-05,0.0561617,7.6886e-05,4.32389e-06,1103699185493,100ACETONE,939369.6848421484,0.0561617,1103699185493
100ACETONE,940420.2101047687,7.65925e-05,0.0594116,7.64523e-05,4.54836e-06,1103699185493,100ACETONE,940420.2101047687,0.0594116,1103699185493
100ACETONE,941470.735367389,7.71404e-05,0.0585512,7.69999e-05,4.50872e-06,1103699185493,100ACETONE,941470.735367389,0.0585512,1103699185493
100ACETONE,942521.2606300092,7.72471e-05,0.0542633,7.71264e-05,4.19617e-06,1103699185493,100ACETONE,942521.2606300092,0.0542633,1103699185493
100ACETONE,943571.7858926296,7.70647e-05,0.0593258,7.69247e-05,4.56834e-06,1103699185493,100ACETONE,943571.7858926296,0.0593258,1103699185493
100ACETONE,944622.3111552498,7.69778e-05,0.0552752,7.6854e-05,4.25222e-06,1103699185493,100ACETONE,944622.3111552498,0.0552752,1103699185493
100ACETONE,945672.83641787,7.69492e-05,0.0568863,7.68171e-05,4.3705e-06,1103699185493,100ACETONE,945672.83641787,0.0568863,1103699185493
100ACETONE,946723.3616804904,7.68913e-05,0.0589105,7.67542e-05,4.52712e-06,1103699185493,100ACETONE,946723.3616804904,0.0589105,1103699185493
100ACETONE,947773.8869431108,7.75931e-05,0.0534379,7.74771e-05,4.14567e-06,1103699185493,100ACETONE,947773.8869431108,0.0534379,1103699185493
100ACETONE,948824.412205731,7.70298e-05,0.0522807,7.69189e-05,4.0229e-06,1103699185493,100ACETONE,948824.412205731,0.0522807,1103699185493
100ACETONE,949874.9374690972,7.73097e-05,0.0564124,7.71776e-05,4.35723e-06,1103699185493,100ACETONE,949874.9374690972,0.0564124,1103699185493
100ACETONE,950925.4627317176,7.7399e-05,0.0538128,7.72825e-05,4.1611e-06,1103699185493,100ACETONE,950925.4627317176,0.0538128,1103699185493
100ACETONE,951975.987994338,7.69442e-05,0.0533013,7.68297e-05,4.09425e-06,1103699185493,100ACETONE,951975.987994338,0.0533013,1103699185493
100ACETONE,953026.5132569582,7.68807e-05,0.0561344,7.67559e-05,4.31181e-06,1103699185493,100ACETONE,953026.5132569582,0.0561344,1103699185493
100ACETONE,954077.0385195784,7.71462e-05,0.0613736,7.69935e-05,4.72697e-06,1103699185493,100ACETONE,954077.0385195784,0.0613736,1103699185493
100ACETONE,955127.5637821988,7.75109e-05,0.0539495,7.73931e-05,4.17799e-06,1103699185493,100ACETONE,955127.5637821988,0.0539495,1103699185493
100ACETONE,956178.089044819,7.72073e-05,0.0559443,7.70812e-05,4.3156e-06,1103699185493,100ACETONE,956178.089044819,0.0559443,1103699185493
100ACETONE,957228.6143074392,7.70239e-05,0.0596785,7.6882e-05,4.59589e-06,1103699185493,100ACETONE,957228.6143074392,0.0596785,1103699185493
100ACETONE,958279.1395700596,7.70669e-05,0.0613219,7.69153e-05,4.7219e-06,1103699185493,100ACETONE,958279.1395700596,0.0613219,1103699185493
100ACETONE,959329.66483268,7.68252e-05,0.055903,7.66999e-05,4.29369e-06,1103699185493,100ACETONE,959329.66483268,0.055903,1103699185493
100ACETONE,960380.1900953002,7.71185e-05,0.0585756,7.69823e-05,4.51247e-06,1103699185493,100ACETONE,960380.1900953002,0.0585756,1103699185493
100ACETONE,961430.7153579204,7.68983e-05,0.0588901,7.67588e-05,4.52406e-06,1103699185493,100ACETONE,961430.7153579204,0.0588901,1103699185493
100ACETONE,962481.2406205408,7.74237e-05,0.0617951,7.72694e-05,4.78224e-06,1103699185493,100ACETONE,962481.2406205408,0.0617951,1103699185493
100ACETONE,963531.765883161,7.69944e-05,0.0569901,7.68638e-05,4.38656e-06,1103699185493,100ACETONE,963531.765883161,0.0569901,1103699185493
100ACETONE,964582.2911457812,7.70151e-05,0.0667561,7.68383e-05,5.13497e-06,1103699185493,100ACETONE,964582.2911457812,0.0667561,1103699185493
100ACETONE,965632.8164084016,7.67977e-05,0.0638969,7.66372e-05,4.90446e-06,1103699185493,100ACETONE,965632.8164084016,0.0638969,1103699185493
100ACETONE,966683.341671022,7.69352e-05,0.0608914,7.67882e-05,4.67753e-06,1103699185493,100ACETONE,966683.341671022,0.0608914,1103699185493
100ACETONE,967733.8669336422,7.68446e-05,0.0641095,7.66799e-05,4.92608e-06,1103699185493,100ACETONE,967733.8669336422,0.0641095,1103699185493
100ACETONE,968784.3921962624,7.66361e-05,0.06801,7.64542e-05,5.20722e-06,1103699185493,100ACETONE,968784.3921962624,0.06801,1103699185493
100ACETONE,969834.9174588828,7.65719e-05,0.0575396,7.64327e-05,4.4042e-06,1103699185493,100ACETONE,969834.9174588828,0.0575396,1103699185493
100ACETONE,970885.442721503,7.67243e-05,0.0638604,7.65637e-05,4.89104e-06,1103699185493,100ACETONE,970885.442721503,0.0638604,1103699185493
100ACETONE,971935.9679841232,7.66563e-05,0.0647087,7.64902e-05,4.96111e-06,1103699185493,100ACETONE,971935.9679841232,0.0647087,1103699185493
100ACETONE,972986.4932467436,7.73581e-05,0.0642079,7.71924e-05,4.96866e-06,1103699185493,100ACETONE,972986.4932467436,0.0642079,1103699185493
100ACETONE,974037.018509364,7.71664e-05,0.0709106,7.69674e-05,5.47056e-06,1103699185493,100ACETONE,974037.018509364,0.0709106,1103699185493
100ACETONE,975087.5437719842,7.67992e-05,0.0623079,7.66444e-05,4.7822e-06,1103699185493,100ACETONE,975087.5437719842,0.0623079,1103699185493
100ACETONE,976138.0690346044,7.71562e-05,0.0629379,7.69973e-05,4.85755e-06,1103699185493,100ACETONE,976138.0690346044,0.0629379,1103699185493
100ACETONE,977188.5942972248,7.76102e-05,0.0652927,7.74417e-05,5.06219e-06,1103699185493,100ACETONE,977188.5942972248,0.0652927,1103699185493
100ACETONE,978239.119559845,7.72655e-05,0.0637934,7.71023e-05,4.92287e-06,1103699185493,100ACETONE,978239.119559845,0.0637934,1103699185493
100ACETONE,979289.6448224653,7.7265e-05,0.0637375,7.71025e-05,4.91686e-06,1103699185493,100ACETONE,979289.6448224653,0.0637375,1103699185493
100ACETONE,980340.1700850856,7.74729e-05,0.0634446,7.73117e-05,4.9088e-06,1103699185493,100ACETONE,980340.1700850856,0.0634446,1103699185493
100ACETONE,981390.695347706,7.68602e-05,0.0662913,7.66839e-05,5.09228e-06,1103699185493,100ACETONE,981390.695347706,0.0662913,1103699185493
100ACETONE,982441.2206103262,7.74642e-05,0.0633302,7.73048e-05,4.90775e-06,1103699185493,100ACETONE,982441.2206103262,0.0633302,1103699185493
100ACETONE,983491.7458729465,7.73786e-05,0.0648352,7.72069e-05,5.0165e-06,1103699185493,100ACETONE,983491.7458729465,0.0648352,1103699185493
100ACETONE,984542.2711355666,7.70845e-05,0.0719807,7.68799e-05,5.54429e-06,1103699185493,100ACETONE,984542.2711355666,0.0719807,1103699185493
100ACETONE,985592.7963981868,7.6718e-05,0.0680034,7.65346e-05,5.21453e-06,1103699185493,100ACETONE,985592.7963981868,0.0680034,1103699185493
100ACETONE,986643.3216608072,7.7017e-05,0.0659901,7.68456e-05,5.07793e-06,1103699185493,100ACETONE,986643.3216608072,0.0659901,1103699185493
100ACETONE,987693.8469234277,7.6671e-05,0.0671947,7.64918e-05,5.14426e-06,1103699185493,100ACETONE,987693.8469234277,0.0671947,1103699185493
100ACETONE,988744.3721860478,7.66609e-05,0.0685987,7.64749e-05,5.25427e-06,1103699185493,100ACETONE,988744.3721860478,0.0685987,1103699185493
100ACETONE,989794.897448668,7.68756e-05,0.0641098,7.67118e-05,4.92434e-06,1103699185493,100ACETONE,989794.897448668,0.0641098,1103699185493
100ACETONE,990845.4227112884,7.69143e-05,0.0692572,7.6726e-05,5.32196e-06,1103699185493,100ACETONE,990845.4227112884,0.0692572,1103699185493
100ACETONE,991895.9479739086,7.72849e-05,0.0690798,7.70933e-05,5.32898e-06,1103699185493,100ACETONE,991895.9479739086,0.0690798,1103699185493
100ACETONE,992946.4732365288,7.67651e-05,0.0729446,7.65583e-05,5.59344e-06,1103699185493,100ACETONE,992946.4732365288,0.0729446,1103699185493
100ACETONE,993996.9984991492,7.68117e-05,0.0704466,7.6611e-05,5.40236e-06,1103699185493,100ACETONE,993996.9984991492,0.0704466,1103699185493
100ACETONE,995047.5237617696,7.74203e-05,0.0645497,7.72531e-05,4.99636e-06,1103699185493,100ACETONE,995047.5237617696,0.0645497,1103699185493
100ACETONE,996098.0490243898,7.67089e-05,0.0720541,7.64998e-05,5.51751e-06,1103699185493,100ACETONE,996098.0490243898,0.0720541,1103699185493
100ACETONE,997148.57428701,7.70477e-05,0.0704003,7.68488e-05,5.42142e-06,1103699185493,100ACETONE,997148.57428701,0.0704003,1103699185493
100ACETONE,998199.0995496304,7.71115e-05,0.0716803,7.69094e-05,5.52494e-06,1103699185493,100ACETONE,998199.0995496304,0.0716803,1103699185493
100ACETONE,999249.6248122506,7.70395e-05,0.0699279,7.6846e-05,5.38168e-06,1103699185493,100ACETONE,999249.6248122506,0.0699279,1103699185493
100ACETONE,1000300.150074871,7.73154e-05,0.0719342,7.71071e-05,5.55786e-06,1103699185493,100ACETONE,1000300.150074871,0.0719342,1103699185493
100ACETONE,1001350.675337491,7.70242e-05,0.0673687,7.68449e-05,5.18551e-06,1103699185493,100ACETONE,1001350.675337491,0.0673687,1103699185493
100ACETONE,1002401.200600112,7.73969e-05,0.071571,7.71876e-05,5.54092e-06,1103699185493,100ACETONE,1002401.200600112,0.071571,1103699185493
100ACETONE,1003451.725862732,7.67082e-05,0.0714538,7.65049e-05,5.47314e-06,1103699185493,100ACETONE,1003451.725862732,0.0714538,1103699185493
100ACETONE,1004502.251125352,7.67476e-05,0.0718914,7.65414e-05,5.50519e-06,1103699185493,100ACETONE,1004502.251125352,0.0718914,1103699185493
100ACETONE,1005552.776387972,7.6707e-05,0.077313,7.64727e-05,5.91819e-06,1103699185493,100ACETONE,1005552.776387972,0.077313,1103699185493
100ACETONE,1006603.301650593,7.66932e-05,0.0720208,7.64907e-05,5.51411e-06,1103699185493,100ACETONE,1006603.301650593,0.0720208,1103699185493
100ACETONE,1007653.826913213,7.67633e-05,0.071481,7.65618e-05,5.48229e-06,1103699185493,100ACETONE,1007653.826913213,0.071481,1103699185493
100ACETONE,1008704.352175833,7.73546e-05,0.0725628,7.71449e-05,5.60976e-06,1103699185493,100ACETONE,1008704.352175833,0.0725628,1103699185493
100ACETONE,1009754.877438453,7.71784e-05,0.0754443,7.69539e-05,5.818e-06,1103699185493,100ACETONE,1009754.877438453,0.0754443,1103699185493
100ACETONE,1010805.402701074,7.74286e-05,0.0748398,7.72059e-05,5.79466e-06,1103699185493,100ACETONE,1010805.402701074,0.0748398,1103699185493
100ACETONE,1011855.927963694,7.67518e-05,0.0782704,7.65104e-05,5.99923e-06,1103699185493,100ACETONE,1011855.927963694,0.0782704,1103699185493
100ACETONE,1012906.453226314,7.72516e-05,0.0808281,7.69899e-05,6.23349e-06,1103699185493,100ACETONE,1012906.453226314,0.0808281,1103699185493
100ACETONE,1013956.978488935,7.73685e-05,0.0784146,7.71252e-05,6.05967e-06,1103699185493,100ACETONE,1013956.978488935,0.0784146,1103699185493
100ACETONE,1015007.503751555,7.71935e-05,0.0757445,7.69666e-05,5.83991e-06,1103699185493,100ACETONE,1015007.503751555,0.0757445,1103699185493
100ACETONE,1016058.029014175,7.70984e-05,0.073423,7.68846e-05,5.65711e-06,1103699185493,100ACETONE,1016058.029014175,0.073423,1103699185493
100ACETONE,1017108.554276795,7.68438e-05,0.0767803,7.66102e-05,5.89578e-06,1103699185493,100ACETONE,1017108.554276795,0.0767803,1103699185493
100ACETONE,1018159.079539416,7.69746e-05,0.0807814,7.67165e-05,6.20843e-06,1103699185493,100ACETONE,1018159.079539416,0.0807814,1103699185493
100ACETONE,1019209.604802036,7.67181e-05,0.0766681,7.64869e-05,5.87516e-06,1103699185493,100ACETONE,1019209.604802036,0.0766681,1103699185493
100ACETONE,1020260.130065402,7.71707e-05,0.0756413,7.69433e-05,5.83197e-06,1103699185493,100ACETONE,1020260.130065402,0.0756413,1103699185493
100ACETONE,1021310.655328023,7.69194e-05,0.0809375,7.66612e-05,6.22004e-06,1103699185493,100ACETONE,1021310.655328023,0.0809375,1103699185493
100ACETONE,1022361.180590643,7.70124e-05,0.0824218,7.67425e-05,6.33704e-06,1103699185493,100ACETONE,1022361.180590643,0.0824218,1103699185493
100ACETONE,1023411.705853263,7.71943e-05,0.0814773,7.69299e-05,6.28203e-06,1103699185493,100ACETONE,1023411.705853263,0.0814773,1103699185493
100ACETONE,1024462.231115884,7.68371e-05,0.0819466,7.65719e-05,6.28707e-06,1103699185493,100ACETONE,1024462.231115884,0.0819466,1103699185493
100ACETONE,1025512.756378504,7.68796e-05,0.085759,7.65927e-05,6.58511e-06,1103699185493,100ACETONE,1025512.756378504,0.085759,1103699185493
100ACETONE,1026563.281641124,7.71972e-05,0.0789809,7.69474e-05,6.09015e-06,1103699185493,100ACETONE,1026563.281641124,0.0789809,1103699185493
100ACETONE,1027613.806903744,7.7025e-05,0.0793784,7.67773e-05,6.1093e-06,1103699185493,100ACETONE,1027613.806903744,0.0793784,1103699185493
100ACETONE,1028664.332166365,7.72747e-05,0.0837414,7.69997e-05,6.46254e-06,1103699185493,100ACETONE,1028664.332166365,0.0837414,1103699185493
100ACETONE,1029714.857428985,7.68266e-05,0.0820173,7.65656e-05,6.29742e-06,1103699185493,100ACETONE,1029714.857428985,0.0820173,1103699185493
100ACETONE,1030765.382691605,7.72104e-05,0.0818505,7.6944e-05,6.31308e-06,1103699185493,100ACETONE,1030765.382691605,0.0818505,1103699185493
100ACETONE,1031815.907954226,7.72485e-05,0.0884544,7.69436e-05,6.82159e-06,1103699185493,100ACETONE,1031815.907954226,0.0884544,1103699185493
100ACETONE,1032866.433216846,7.75327e-05,0.0848346,7.72491e-05,6.57232e-06,1103699185493,100ACETONE,1032866.433216846,0.0848346,1103699185493
100ACETONE,1033916.958479466,7.71842e-05,0.0833084,7.69095e-05,6.42379e-06,1103699185493,100ACETONE,1033916.958479466,0.0833084,1103699185493
100ACETONE,1034967.483742086,7.71313e-05,0.0833996,7.68527e-05,6.4274e-06,1103699185493,100ACETONE,1034967.483742086,0.0833996,1103699185493
100ACETONE,1036018.009004707,7.72351e-05,0.0819007,7.69707e-05,6.31717e-06,1103699185493,100ACETONE,1036018.009004707,0.0819007,1103699185493
100ACETONE,1037068.534267327,7.70958e-05,0.0876324,7.67925e-05,6.74478e-06,1103699185493,100ACETONE,1037068.534267327,0.0876324,1103699185493
100ACETONE,1038119.059529947,7.70251e-05,0.0784817,7.67838e-05,6.03908e-06,1103699185493,100ACETONE,1038119.059529947,0.0784817,1103699185493
100ACETONE,1039169.584792568,7.75618e-05,0.083868,7.72826e-05,6.5026e-06,1103699185493,100ACETONE,1039169.584792568,0.083868,1103699185493
100ACETONE,1040220.110055188,7.73433e-05,0.0863437,7.70483e-05,6.66809e-06,1103699185493,100ACETONE,1040220.110055188,0.0863437,1103699185493
100ACETONE,1041270.635317808,7.70951e-05,0.0887357,7.67847e-05,6.82697e-06,1103699185493,100ACETONE,1041270.635317808,0.0887357,1103699185493
100ACETONE,1042321.160580428,7.71572e-05,0.0859753,7.68657e-05,6.62348e-06,1103699185493,100ACETONE,1042321.160580428,0.0859753,1103699185493
100ACETONE,1043371.685843049,7.70316e-05,0.08717,7.6734e-05,6.70449e-06,1103699185493,100ACETONE,1043371.685843049,0.08717,1103699185493
100ACETONE,1044422.211105669,7.68495e-05,0.0899258,7.6534e-05,6.89951e-06,1103699185493,100ACETONE,1044422.211105669,0.0899258,1103699185493
100ACETONE,1045472.736368289,7.7627e-05,0.0902981,7.73034e-05,6.99689e-06,1103699185493,100ACETONE,1045472.736368289,0.0902981,1103699185493
100ACETONE,1046523.26163091,7.69146e-05,0.0827448,7.66416e-05,6.3591e-06,1103699185493,100ACETONE,1046523.26163091,0.0827448,1103699185493
100ACETONE,1047573.78689353,7.68311e-05,0.0875858,7.65324e-05,6.72202e-06,1103699185493,100ACETONE,1047573.78689353,0.0875858,1103699185493
100ACETONE,1048624.31215615,7.7249e-05,0.0858402,7.69589e-05,6.62233e-06,1103699185493,100ACETONE,1048624.31215615,0.0858402,1103699185493
100ACETONE,1049674.83741877,7.72647e-05,0.0857229,7.69739e-05,6.61644e-06,1103699185493,100ACETONE,1049674.83741877,0.0857229,1103699185493
100ACETONE,1050725.362681391,7.72667e-05,0.0839227,7.69827e-05,6.48151e-06,1103699185493,100ACETONE,1050725.362681391,0.0839227,1103699185493
100ACETONE,1051775.887944011,7.70754e-05,0.0873354,7.67687e-05,6.72671e-06,1103699185493,100ACETONE,1051775.887944011,0.0873354,1103699185493
100ACETONE,1052826.413206631,7.66572e-05,0.0875017,7.63568e-05,6.69768e-06,1103699185493,100ACETONE,1052826.413206631,0.0875017,1103699185493
100ACETONE,1053876.938469251,7.67343e-05,0.093842,7.6392e-05,7.19365e-06,1103699185493,100ACETONE,1053876.938469251,0.093842,1103699185493
100ACETONE,1054927.463731872,7.6575e-05,0.0873416,7.62775e-05,6.67933e-06,1103699185493,100ACETONE,1054927.463731872,0.0873416,1103699185493
100ACETONE,1055977.988994492,7.69369e-05,0.0947612,7.65861e-05,7.28624e-06,1103699185493,100ACETONE,1055977.988994492,0.0947612,1103699185493
100ACETONE,1057028.514257112,7.68306e-05,0.0918785,7.65009e-05,7.0447e-06,1103699185493,100ACETONE,1057028.514257112,0.0918785,1103699185493
100ACETONE,1058079.039519733,7.68e-05,0.0915448,7.64741e-05,7.02162e-06,1103699185493,100ACETONE,1058079.039519733,0.0915448,1103699185493
100ACETONE,1059129.564782353,7.64926e-05,0.0956043,7.61391e-05,7.30445e-06,1103699185493,100ACETONE,1059129.564782353,0.0956043,1103699185493
100ACETONE,1060180.090044973,7.67056e-05,0.0948039,7.6352e-05,7.25573e-06,1103699185493,100ACETONE,1060180.090044973,0.0948039,1103699185493
100ACETONE,1061230.615307593,7.67983e-05,0.0954506,7.6444e-05,7.31752e-06,1103699185493,100ACETONE,1061230.615307593,0.0954506,1103699185493
100ACETONE,1062281.140570214,7.72771e-05,0.0971676,7.69065e-05,7.49836e-06,1103699185493,100ACETONE,1062281.140570214,0.0971676,1103699185493
100ACETONE,1063331.665832834,7.69746e-05,0.0959068,7.66122e-05,7.36466e-06,1103699185493,100ACETONE,1063331.665832834,0.0959068,1103699185493
100ACETONE,1064382.191095454,7.7806e-05,0.0996481,7.74121e-05,7.73832e-06,1103699185493,100ACETONE,1064382.191095454,0.0996481,1103699185493
100ACETONE,1065432.716358075,7.69468e-05,0.104119,7.65272e-05,7.99503e-06,1103699185493,100ACETONE,1065432.716358075,0.104119,1103699185493
100ACETONE,1066483.241620695,7.72758e-05,0.101282,7.68731e-05,7.81399e-06,1103699185493,100ACETONE,1066483.241620695,0.101282,1103699185493
100ACETONE,1067533.766883315,7.6954e-05,0.0980997,7.65778e-05,7.53972e-06,1103699185493,100ACETONE,1067533.766883315,0.0980997,1103699185493
100ACETONE,1068584.292145935,7.70619e-05,0.101795,7.66548e-05,7.83073e-06,1103699185493,100ACETONE,1068584.292145935,0.101795,1103699185493
100ACETONE,1069634.817408556,7.70739e-05,0.107201,7.66272e-05,8.2442e-06,1103699185493,100ACETONE,1069634.817408556,0.107201,1103699185493
100ACETONE,1070685.342671176,7.76849e-05,0.104872,7.72528e-05,8.12929e-06,1103699185493,100ACETONE,1070685.342671176,0.104872,1103699185493
100ACETONE,1071735.867933796,7.768e-05,0.100642,7.72801e-05,7.80318e-06,1103699185493,100ACETONE,1071735.867933796,0.100642,1103699185493
100ACETONE,1072786.393196417,7.75011e-05,0.105598,7.7062e-05,8.16466e-06,1103699185493,100ACETONE,1072786.393196417,0.105598,1103699185493
100ACETONE,1073836.918459037,7.77989e-05,0.0980496,7.74208e-05,7.61368e-06,1103699185493,100ACETONE,1073836.918459037,0.0980496,1103699185493
100ACETONE,1074887.443721657,7.82693e-05,0.0960177,7.79021e-05,7.50397e-06,1103699185493,100ACETONE,1074887.443721657,0.0960177,1103699185493
100ACETONE,1075937.968984277,7.79004e-05,0.103646,7.74794e-05,8.05893e-06,1103699185493,100ACETONE,1075937.968984277,0.103646,1103699185493
100ACETONE,1076988.494246898,7.81788e-05,0.0980499,7.77985e-05,7.65337e-06,1103699185493,100ACETONE,1076988.494246898,0.0980499,1103699185493
100ACETONE,1078039.019509518,7.77051e-05,0.0951877,7.73433e-05,7.38201e-06,1103699185493,100ACETONE,1078039.019509518,0.0951877,1103699185493
100ACETONE,1079089.544772138,7.79825e-05,0.0979626,7.76043e-05,7.62466e-06,1103699185493,100ACETONE,1079089.544772138,0.0979626,1103699185493
100ACETONE,1080140.070034759,7.73913e-05,0.0944431,7.70414e-05,7.29872e-06,1103699185493,100ACETONE,1080140.070034759,0.0944431,1103699185493
100ACETONE,1081190.595297379,7.76139e-05,0.0994304,7.72264e-05,7.69827e-06,1103699185493,100ACETONE,1081190.595297379,0.0994304,1103699185493
100ACETONE,1082241.120559999,7.73963e-05,0.0954624,7.70401e-05,7.37394e-06,1103699185493,100ACETONE,1082241.120559999,0.0954624,1103699185493
100ACETONE,1083291.645822619,7.72293e-05,0.0939067,7.688e-05,7.2434e-06,1103699185493,100ACETONE,1083291.645822619,0.0939067,1103699185493
100ACETONE,1084342.17108524,7.71384e-05,0.0946575,7.67883e-05,7.29186e-06,1103699185493,100ACETONE,1084342.17108524,0.0946575,1103699185493
100ACETONE,1085392.69634786,7.6925e-05,0.0939805,7.65801e-05,7.22057e-06,1103699185493,100ACETONE,1085392.69634786,0.0939805,1103699185493
100ACETONE,1086443.22161048,7.68389e-05,0.0974811,7.64663e-05,7.47644e-06,1103699185493,100ACETONE,1086443.22161048,0.0974811,1103699185493
100ACETONE,1087493.746873101,7.6859e-05,0.0988406,7.6478e-05,7.58058e-06,1103699185493,100ACETONE,1087493.746873101,0.0988406,1103699185493
100ACETONE,1088544.272135721,7.65383e-05,0.0992,7.61561e-05,7.58024e-06,1103699185493,100ACETONE,1088544.272135721,0.0992,1103699185493
100ACETONE,1089594.797398341,7.70412e-05,0.0952999,7.66839e-05,7.33064e-06,1103699185493,100ACETONE,1089594.797398341,0.0952999,1103699185493
100ACETONE,1090645.322660961,7.66887e-05,0.0981079,7.63156e-05,7.5134e-06,1103699185493,100ACETONE,1090645.322660961,0.0981079,1103699185493
100ACETONE,1091695.847924328,7.64789e-05,0.101634,7.60793e-05,7.75516e-06,1103699185493,100ACETONE,1091695.847924328,0.101634,1103699185493
100ACETONE,1092746.373186948,7.649e-05,0.105594,7.60585e-05,8.058e-06,1103699185493,100ACETONE,1092746.373186948,0.105594,1103699185493
100ACETONE,1093796.898449568,7.68223e-05,0.102737,7.64132e-05,7.87787e-06,1103699185493,100ACETONE,1093796.898449568,0.102737,1103699185493
100ACETONE,1094847.423712189,7.68514e-05,0.106503,7.64103e-05,8.16631e-06,1103699185493,100ACETONE,1094847.423712189,0.106503,1103699185493
100ACETONE,1095897.948974809,7.69772e-05,0.107205,7.65285e-05,8.23629e-06,1103699185493,100ACETONE,1095897.948974809,0.107205,1103699185493
100ACETONE,1096948.474237429,7.66639e-05,0.11141,7.61839e-05,8.5215e-06,1103699185493,100ACETONE,1096948.474237429,0.11141,1103699185493
100ACETONE,1097998.99950005,7.66086e-05,0.111223,7.61278e-05,8.50139e-06,1103699185493,100ACETONE,1097998.99950005,0.111223,1103699185493
100ACETONE,1099049.52476267,7.65514e-05,0.109034,7.60894e-05,8.32779e-06,1103699185493,100ACETONE,1099049.52476267,0.109034,1103699185493
100ACETONE,1100100.05002529,7.67662e-05,0.11373,7.62658e-05,8.71166e-06,1103699185493,100ACETONE,1100100.05002529,0.11373,1103699185493
100ACETONE,1101150.57528791,7.68684e-05,0.112424,7.63754e-05,8.62478e-06,1103699185493,100ACETONE,1101150.57528791,0.112424,1103699185493
